de_cbble,CT Spawn to B Long,jump,smokegrenade,-2479.695068,-1913.139771,20.91993,-28.346941,37.037228
de_cbble,Alley to Balcony,stand,smokegrenade,-2991.96875,-787.961731,16.534187,-26.549746,-35.08456
de_cbble,Middle to B Long,jump,smokegrenade,-1565.991821,1091.941406,64.093811,-45.771,-44.687805
de_cbble,Middle to Bombsite B,jump,smokegrenade,-1566.001343,1091.941406,64.093811,-41.761398,-44.687687
de_cbble,Mid Plateau to Terrace,jump,smokegrenade,-1566.001099,1091.941406,64.093811,-34.303406,-32.843147
de_cbble,B Long to B Long / Terrace boxes,jump,smokegrenade,-703.96875,-335.96875,-27.910431,-15.278869,25.283163
de_cbble,CT Ramp to Balcony,jump,smokegrenade,-2534.005371,-272.03125,-184.407272,-17.127037,-65.392319
de_cbble,Balcony to A Long,stand,smokegrenade,-1864.96875,-1611.96875,96.093811,-11.221231,136.023499
de_cbble,B Door to B Long,run,smokegrenade,-823.96875,-1055.96875,-124.076149,-16.781809,34.054077
de_cbble,Connector to B Long,jump,smokegrenade,-1540.973389,-1226.978027,-25.199188,-50.672855,41.294445
de_cbble,Electric to B Long,stand,smokegrenade,-399.96875,-760.03125,-95.604759,-15.114135,32.888721
de_cbble,A Long to Hay,stand,smokegrenade,-3471.96875,-655.96875,32.093811,-17.325163,44.563553
de_cbble,Halls to B Door,stand,smokegrenade,-558.03125,-42.535999,0.093811000000002,-62.173512,-100.720726
de_cbble,Hay to A Door,stand,smokegrenade,-3346.178711,455.572449,0.093811000000002,-40.32724,-45.610413
de_cbble,Hay to Grassy,stand,smokegrenade,-3167.270508,584.68512,0.093811000000002,-55.144222,-61.434193
de_cbble,A Long to GSG (Front),stand,smokegrenade,-3295.975586,79.96875,-29.906189,-36.680634,-52.524323
de_cbble,A Long to GSG (Site side),stand,smokegrenade,-3168.03125,79.96875,-29.906189,-47.158157,-65.556221
de_cbble,A Long to GSG (Storage side),stand,smokegrenade,-3295.975586,79.96875,-29.906189,-36.664104,-50.392738
de_cbble,Hay to Storage,stand,smokegrenade,-3330.79126,486.347137,0.093811000000002,-39.484535,-50.469841
de_cbble,B Long to B Door,stand,smokegrenade,-339.98996,-80.03125,-31.906189,-61.379925,-112.67469
de_cbble,B Long to Hut,stand,smokegrenade,-340.020111,-80.03125,-31.907467,-53.921837,-52.166801
de_cbble,B Long to Hut,stand,smokegrenade,-155.970673,-16.010778,-31.906189,-50.869473,-69.63755
de_cbble,B Long to Hut,stand,smokegrenade,-340.028198,-80.013443,-31.906189,-41.414818,-54.226635
de_cbble,B Long to Boost,stand,smokegrenade,47.96875,-16.03125,-23.114716,-81.378204,-89.289169
de_cbble,T Spawn to B Long,stand,smokegrenade,-288.03125,1020.97052,128.093811,-51.547066,-53.167721
de_cbble,T Spawn to Boost,stand,smokegrenade,-288.101501,1021.120483,128.093811,-58.757492,-80.326363
de_cbble,Skyfall (Upper) to Skyfall,stand,smokegrenade,-752.03125,-80.03125,128.093811,5.361639,-119.332336
de_cbble,B Long to Boost,stand,smokegrenade,-354.614044,-239.96875,-31.914421,-79.035889,-11.570914
de_cbble,B Main to Site,stand,smokegrenade,-703.96875,-80.710037,-28.92395,-60.028107,-54.990608
de_cbble,B Main to Bombsite B,stand,smokegrenade,-418.514893,-95.749924,-32.562836,-75.323563,-61.343159
de_cbble,B Main to Bombsite B,stand,smokegrenade,-155.978851,-16.03125,-31.906189,-69.532074,-81.473053
de_cbble,B Long to Electric,stand,smokegrenade,-340.002045,-80.008286,-31.906189,-77.220078,-115.603859
de_cbble,Garden to Terrace boxes,stand,smokegrenade,116.094803,1043.494507,44.676018,-58.310825,-75.495697
de_cbble,B Long to Short,stand,smokegrenade,-340.009552,-80.006195,-31.906189,-52.99807,-64.715561
de_cbble,B Long to Hut (Inside),stand,smokegrenade,-340.020142,-80.03125,-31.906189,-45.127613,-60.174595
de_cbble,Grassy to CT Ramp,stand,flashbang,-2587.859863,-589.567139,26.807899,-50.110405,-70.796562
de_cbble,Bombsite B to B Long,stand,flashbang,805.877014,-981.467834,-97.384857,-23.479338,124.322365
de_cbble,Terrace stairs to B Long,stand,flashbang,751.96875,-511.389893,-65.751923,-23.726938,150.683289
de_cbble,Rock to B Long,stand,flashbang,-435.610718,-876.408997,-107.025925,-19.502989,39.250854
de_cbble,Barrels to Alley,stand,flashbang,-2907.962402,-1976.022705,143.093811,-8.300402,94.145882
de_cbble,Halls to Skyfall,stand,flashbang,-780.03125,111.931717,128.093811,-4.7685,-92.1838
de_cbble,Catwalk to Hay,jump,flashbang,-2863.96875,560.03125,0.093811000000002,-16.071022,-13.690392
de_cbble,Halls to Skyfall,stand,flashbang,-590.995239,434.631622,-0.906189,-17.854057,-108.593758
de_cbble,B Door to B Long,run,molotovgrenade,-823.96875,-1055.96875,-124.076149,-16.74758,34.056389
de_cbble,Barrels to Alley,stand,molotovgrenade,-2907.962402,-1976.022705,143.093811,-8.300402,94.145882
de_cbble,Alley to Balcony,run,molotovgrenade,-2989.96875,-944.036682,32.093811,-15.675012,-32.634476
de_cbble,Alley to A Door,run,molotovgrenade,-2989.96875,-944.371948,32.093811,-12.160514,-4.402364
de_cbble,Alley to Storage,stand,molotovgrenade,-2989.96875,-944.008972,32.093811,-11.681991,-13.595568
de_cbble,CT Ramp to Hidden,run,molotovgrenade,-2405.378906,-599.939148,-83.420113,-20.048418,-104.975105
de_cbble,B Long to Boost,stand,molotovgrenade,47.96875,-16.03125,-23.114716,-32.770023,-124.881889
de_cbble,B long to Terrace,stand,molotovgrenade,-504.03125,-264.606079,-32.770229,-11.51805,9.807708
de_cbble,Sidewalk to Straw,stand,molotovgrenade,-2688.03125,719.96875,0.093811000000002,-40.721817,-119.006012
de_mirage,A Alley to CT,jump,smokegrenade,936.04,-1032.01,-257.94743896484,-12.78,-143.92
de_mirage,T Roof to Middle of Boxes in A,stand,smokegrenade,875.969,-1209.69,-108.9062,-21.6513,-149.336
de_mirage,T Roof to A Stairs,stand,smokegrenade,1148.4,-1183.96,-205.57,-43.1838,-165.255
de_mirage,T Roof to Jungle,stand,smokegrenade,815.969,-1457.4,-108.9062,-26.9191,-174.367
de_mirage,Window (Oneway),stand,smokegrenade,-1209.08,-873.271,-167.906,-48.214,66.405
de_mirage,Alley to B Site,stand,smokegrenade,-292.957,651.055,-79.9062,-38.3833,-168.915
de_mirage,Back of Top Mid to Short,stand,smokegrenade,399.969,-17.062,-199.764,-47.0854,-174.254
de_mirage,T Spawn to Connector,jump,smokegrenade,1135.97,647.976,-261.329,-28.5658,-140.282
de_mirage,Alley to B Short,stand,smokegrenade,-160.031,887.976,-135.2657,-44.5582,-134.517
de_mirage,Alley to Kitchen Window,stand,smokegrenade,-784.941,623.014,-75.9062,-62.6446,-155.417
de_mirage,Alley to Back of B Site,stand,smokegrenade,-759.412,623.969,-75.9062,-56.9029,-158.115
de_mirage,Alley to Bench,stand,smokegrenade,-539.649,520.031,-81.2567,-41.707,-178.889
de_mirage,Short to A Palace,jump,smokegrenade,-903.969,-376.031,-158.426,-17.0263,-60.0659
de_mirage,Back of Top Mid to Connector,stand,smokegrenade,398.969,174.526,-248.867,-47.1339,-136.79
de_mirage,A Palace to Balcony,stand,flashbang,367.969,-2207.2,-39.9062,-9.94947,-131.947
de_mirage,Sandwich to Jungle-Connector,jump,smokegrenade,-261.389,-1546.36,-167.906,-41.1821,-7.27481
de_mirage,B Aps to Kitchen Window,jump,hegrenade,-1952.03,691.415,-47.9062,14.4959,-87.3997
de_mirage,B Balcony to Kitchen Window,jump,molotovgrenade,-1952.03,651.29,-27.9062,20.9503,-87.132
de_mirage,Under Balcony to A Palace,run,molotovgrenade,150.968964,-2071.96875,-167.96875,-32.7864,101.522
de_mirage,T Roof to Sandwich,stand,molotovgrenade,831.991,-1255.97,-108.9062,-19.8574,-165.016
de_mirage,Window to Underpass,stand,molotovgrenade,-1183.97,-456.031,-167.906,6.76069,-69.7633
de_mirage,Mid to Sniper's Nest,stand,smokegrenade,360.08,-691.97,-162.5,-32.53,178.61
de_mirage,CT to Mid,stand,flashbang,-1668.9,-1092.42,-187.97,-47.33,23.46
de_mirage,Alley to B Default,jump,smokegrenade,-152.12,353.03,-34.86,-47.58,178.95
de_mirage,Alley to Market Window,jump,smokegrenade,-160.03,887.97,-135.33,-50.38,-146.49
de_mirage,Alley to Market Door,jump,smokegrenade,-160.03,887.97,-135.33,-45.01,-152.88
de_mirage,Connector to Underpass,run,smokegrenade,-807.97,-1235.97,-167.97,6.94,48.2
de_mirage,A Palace to Under Balcony,stand,molotovgrenade,16.03,-2359.99,-39.97,9.71,73.4
de_mirage,Under Balcony to A Ramp,stand,flashbang,151,-1914.02,-167.97,-0.8,-161.85
de_mirage,Under Balcony to A Ramp (Popflash),stand,flashbang,150.99,-1914.03,-167.97,-38.94,-104.34
de_mirage,Under Balcony to A Ramp,stand,flashbang,-44.65,-1922.03,-167.97,-13.1,104.1
de_mirage,Balcony to A Palace,run,flashbang,150.97,-2071.97,-37.97,-13.56,104.33
de_mirage,Short to Mid,jump,flashbang,-752.03,-52.43,-161.88,-52.99,-84.4
de_mirage,Truck to B Apartments,stand,flashbang,-2114.03,706.46,-134.96,-1.55,173
de_mirage,Top Mid to Window,run,flashbang,188.57,-53.5,-180.21,-5.95,89.9
de_mirage,B Apartments to B Truck,run,flashbang,-1165.97,568.98,-79.97,-3.57,-80.9
de_mirage,A Stairs to A Ramp,jump,smokegrenade,-552.37,-1309.03,-163.97,-77.32,-17.64
de_mirage,Mid to Short,stand,smokegrenade,360.06,-691.98,-162.49,-26.5,162.36
de_mirage,T Roof to Short,jump,smokegrenade,1148.4,-1183.96,-205.57,-32.25,153.79
de_mirage,Alley to Balcony,stand,smokegrenade,-595.42,520.07,-83.03,-50.2,171.48
de_mirage,Alley to Window,stand,smokegrenade,-367.84,684.95,-79.907438964844,-38.97,-117.54
de_mirage,B Site to Kitchen (Oneway),stand,smokegrenade,-1872.54,-247.97,-163.90743896484,15.7,-141.92
de_mirage,Triple Boxes to Stairs,stand,smokegrenade,-253.97,-2134.08,-172.88743896484,-77.17,113.32
de_mirage,Tunnel to Short,stand,smokegrenade,-1047.97,-314.01,-367.97,-44.86,-74.22
de_mirage,Tunnel to A Site,stand,smokegrenade,-972.03,-374.03,-348.95,-57.62,-76.11
de_mirage,Jungle to A Ramp,stand,smokegrenade,-1119.97,-1527.04,-156.01743896484,-12.79,-0.66
de_mirage,A Alley to A Site (Popflash),stand,flashbang,743.97,-1719.28,-249.58,-5.38,176.14
de_mirage,CT to A Ramp,jump,smokegrenade,-1710.97,-1489.33,-257.91,-56.86,-1.2
de_mirage,CT to B Site,jump,smokegrenade,-2026.36,-2029.97,-299.06743896484,-29.43,86.93
de_mirage,CT to B Default,jump,smokegrenade,-2031.97,-1957.02,-300.43,-37.83,88.81
de_mirage,Mid to Tetris,jump,smokegrenade,-1071.97,-380.03,-263.97,-28.04,-50.06
de_mirage,Tetris to Stairs,jump,smokegrenade,-91.09,-1418.03,-115.97,-31.76,-62.54
de_mirage,A Stairs to A Site,stand,flashbang,-496.03,-1309.03,-159.97,-60.07,-77.06
de_mirage,T Spawn to Window,duck,smokegrenade,1422.99,-248.01,-167.97,-44.77,-172.58
de_mirage,T Spawn to Short,jump,smokegrenade,1135.99,647.97,-261.39,-43.86,-156.65
de_mirage,T Spawn to Window,duck,smokegrenade,1422.99,34.83,-167.97,-26.16,-166.36
de_mirage,T Spawn to B Arch,jump,smokegrenade,496.03,679.97,-135.97,-45.7,-165.33
de_mirage,CT Spawn to Alley,jump,smokegrenade,-1710.97,-1208.03,-255.08,-48.81,67.43
de_mirage,A Alley to Jungle,jump,smokegrenade,1239.97,-1159.97,-246.27,-48.66,-173.19
de_mirage,A Alley to Window,jump,smokegrenade,1127.98,-1208,-108.97,-26.37,166.51
de_mirage,T Spawn to B Site,jump,smokegrenade,1398.97,-1255.97,-167.97,-32.29,159.6
de_mirage,T Spawn to B Default,jump,smokegrenade,1398.97,-1255.97,-167.97,-20.43,149.87
de_mirage,CT Spawn to Palace,jump,smokegrenade,-1711.97,-761.03,-167.97,-32.66,-38.86
de_mirage,T Spawn to Balcony,jump,smokegrenade,1422.99,-248.01,-185.97,-46.4,162.48
de_mirage,T Spawn to B Arch,jump,smokegrenade,494.66,583.6,-124,-53.8,-176.55
de_mirage,Window (Oneway),stand,smokegrenade,-1120.03,-456,-167.97,54.42,-81.43
de_mirage,Window (Oneway),stand,smokegrenade,-1120.01,-796,-167.97,8.23,85.8
de_mirage,A Site to A Ramp,stand,smokegrenade,-554.98,-2103.68,-179.97,-16.11,41.08
de_mirage,B Site to B Apartments,stand,smokegrenade,-2416,-115.76,-157.97,-28.17,44.12
de_mirage,Triple Boxes to Tetris,stand,molotovgrenade,-365,-2173.03,-176.19,-26,44.66
de_mirage,Tetris to Danger Box,stand,molotovgrenade,-31.92,-1418.02,-167.97,-19.77,-138.12
de_mirage,Cart to Connector,stand,flashbang,343.3,-621.62,-163.43,-14.39,-171.28
de_mirage,B Apartments to Short,stand,smokegrenade,-1367.97,815.99,-79.97,-3.81,-160.38
de_mirage,Truck to B Apartments,stand,flashbang,-2114.03,830.58,-121.58,-69.51,38.82
de_mirage,Short to B Site,stand,flashbang,-944.56,-119.97,-167.97,-30.25,26.39
de_mirage,Window to Mid,stand,flashbang,-1120,-854.38,-167.97,-42.45,135.65
de_mirage,A Stairs to Connector,stand,flashbang,-496.03,-1309.03,-159.97,-65.18,-10.26
de_mirage,A Stairs to A Site,stand,flashbang,-496,-1392.27,-114.94,-47.82,93.07
